13 1.3522850 0.7122816 3.2291376 3.1746459 3.08362302 0.34757574 1.73581923 2.2549739 2.90744952 1.8088627 3.9414180 1.1128437 1.4740356 1.22267192 0.9930740 3.9166840 0.8345823 3.3963243 3.1730419 2.1612727 2.43175231 1.3792966 1.1663913 0.4740845 0.6761891 0.3928352 1.0617146 1.7608423 1.8311612 3.0073627
14 2.1407242 2.4735019 1.5455400 0.6108491 1.65976381 1.12693255 1.18566664 0.4957139 0.31998414 1.3281411 0.9602863 1.8671577 2.5624096 0.40064840 1.3965646 0.4939285 1.7174193 1.5757409 4.5476387 2.8489023 1.14491525 1.2572623 2.3549601 0.4085009 4.6261469 1.3796494 1.4421099 0.5192373 1.0925435 2.4056610
15 1.2060811 3.6949982 0.8875271 1.4169339 1.69946283 2.00888958 0.71630574 2.4332427 2.90511933 0.5062731 1.8666589 3.5077835 1.6064401 1.90853651 0.1587305 2.2113873 0.9175367 0.6020973 1.0452439 2.0339516 1.44171938 1.6164257 1.6223307 2.5192160 2.3440518 1.5209719 1.5960917 1.4343618 1.0015204 1.3727871
16 0.9124512 2.2940470 1.7895330 0.7061873 4.98704451 2.12105294 0.25037214 1.4621328 0.93475043 0.5004802 0.4738807 1.2235343 2.5323956 0.46929176 1.5744811 0.4111166 1.4295828 3.1082349 1.6963681 1.0450436 1.44265865 1.9137555 1.3076449 2.2499572 1.5744816 3.6578551 0.7050474 0.4499147 3.1312679 0.6067842
17 1.2495618 0.7724516 1.1777259 0.3326952 2.38168747 1.44463783 1.74014290 2.6138892 2.20909726 1.9600874 2.7603818 2.0992708 1.2029940 2.47553459 2.0733311 1.6541680 0.5839793 3.4717155 3.1573794 1.6491685 0.25391787 1.8999746 2.4430821 1.2056833 1.0478651 0.5310106 2.9783351 1.1022919 1.3593779 0.9506175
18 2.9406074 1.8020720 0.3761401 1.4105363 1.64360174 0.30381721 1.38473844 1.5779780 0.93390798 0.9588174 0.9781655 1.1072475 2.2067094 3.59216064 1.0923020 1.5253398 0.8299614 1.2221962 1.3619404 2.7169890 1.57507861 2.1981816 2.4063397 2.1249112 1.4726604 1.4277582 4.1801229 1.3942454 0.9462092 2.8058682
19 0.5068493 1.2607670 0.4229194 0.9528982 0.46226690 0.25920685 2.01844760 0.3895560 1.56977413 0.3188917 2.6905602 3.3773181 0.6843952 2.22379936 1.3505741 1.1102308 2.4798609 1.6371818 1.7775411 1.5860384 1.40921480 1.7734173 1.5646880 0.3775514 2.5993235 2.5878891 0.8736153 1.3404068 1.2732359 1.2978114
20 0.8756744 0.3954994 1.6030543 1.9349793 3.10451865 1.04330186 3.86506164 0.7088905 2.87681889 1.5756136 0.3529015 1.6049835 2.4013850 1.90320888 1.4202858 0.9391610 1.1573668 2.3664215 1.9819965 0.3510453 2.26033765 1.1206823 0.6075605 2.6084833 1.1948472 2.2535942 0.9563455 1.0855764 2.5131915 1.7670252
21 0.4463380 0.6364136 2.5328842 0.9093334 1.19657518 1.67188357 1.76620425 6.0958585 0.67052532 0.9713190 2.1748450 4.1068723 3.0075843 0.55636287 1.9001864 0.5554050 0.4706022 0.3951692 1.6150436 1.4421826 1.47729704 1.6460917 2.2927014 0.2237544 0.5144171 1.0874597 0.3667200 1.2242237 0.8096409 1.3807552
22 1.3855604 1.1438944 0.4570259 0.5599863 0.54410465 2.84620780 0.57509494 1.7958265 2.83520992 2.2811928 2.1680580 3.2629864 0.7118935 0.56489819 1.0671720 0.7786908 0.6863118 0.9381701 1.1662645 1.1064051 1.92800529 3.0334627 1.5654721 1.1665265 1.6035265 1.0460249 0.7026359 2.8551282 1.4374040 1.8213460
23 0.8022735 0.5718428 4.1556570 1.8091248 0.06444199 3.88936085 1.87137509 0.9591218 3.93876617 2.8601426 0.3216238 2.0815644 0.9144334 1.26016740 3.9646383 1.9601664 0.6731249 0.5282760 0.2842999 0.8836613 3.68467595 1.0937537 0.4876854 0.3254409 0.6699486 0.8609070 0.5579721 0.7533092 2.2829116 0.8395634
24 0.8652264 1.6289500 0.6473878 0.9162976 2.22076084 0.54112406 1.21665626 3.5486419 2.17984935 3.1710641 0.7244228 2.6282708 1.0317792 0.95463894 0.9730831 0.8639176 1.0186415 2.2071268 1.5439787 1.4526081 1.38267768 0.8625467 2.3491449 1.8991833 1.7853638 0.6097770 0.5998225 1.8113754 2.5722029 2.0401558
25 0.7245454 2.5394632 0.9934370 0.6229309 3.49136337 4.18714671 0.54750558 1.6290829 2.58096757 0.8241474 1.5099075 4.0923370 1.6073764 5.06407202 1.3148730 3.5005977 2.9052338 0.5926605 0.9533837 1.2452819 2.26174828 0.9657175 2.3094853 1.3392836 3.3385704 0.7946177 0.5769698 0.6229272 2.2700107 0.4020273
26 1.6381560 2.7530468 3.8875787 2.0007799 0.85840859 2.81576997 1.55448503 0.7383234 2.36216181 2.7426115 1.5221599 0.2912193 0.5695960 1.48619596 0.6670717 0.8701697 1.4721875 0.7203269 2.3250993 2.6986283 1.02301629 2.5839551 4.6151699 0.5706354 1.0673072 1.3533479 1.9473142 3.8416695 3.6906297 2.4126865
27 0.4004474 2.3390185 0.6982850 1.2990433 1.46712260 0.88153893 0.65595196 1.7675385 1.28366200 1.3413575 1.0205538 1.8684762 1.0592020 0.59909162 0.4114969 1.6533972 1.9561426 1.2027468 2.3487783 1.6233710 0.06980568 1.1002250 0.5981866 1.9326577 0.7195018 0.6378963 0.4370276 1.5187911 1.4100581 0.6954725
28 1.1244221 1.8190205 0.6521452 1.6015824 0.77358894 0.96162778 1.16103567 2.3624073 1.72648495 2.2583246 1.7949442 2.1018219 2.0554770 1.29400725 1.9114407 1.7658897 2.4077824 2.9037904 1.2185928 0.6505669 3.11129922 2.4828011 1.7045988 2.2233068 1.8227101 0.9626216 0.8168727 1.1773401 1.8680272 0.2396582
29 1.7195473 1.8343406 3.9274890 1.0413875 0.94763111 3.13975454 1.53173253 2.1564295 1.60015798 1.0502317 1.4661015 3.1504242 1.6148460 0.77139161 0.3856191 1.0617542 2.9412963 0.5257803 0.7684941 0.8643401 0.45035862 1.5785695 0.8645470 1.1925481 0.2144308 2.1683611 1.4876094 0.4751654 1.3428270 4.0785884
30 0.7764721 0.9420250 2.5734610 2.6615962 3.58316700 3.07375171 1.83456352 0.1642958 0.59210114 1.3919144 0.2056055 1.2203528 1.0822702 1.56690645 2.5730469 0.5107499 1.3433834 1.7401858 1.7789899 2.2941716 0.56801960 2.1358802 0.2260404 2.2320625 1.2481874 2.0815462 1.2284462 2.3361951 0.2395406 1.4240152
31 0.5340663 0.7592928 0.8696075 1.9305891 0.12154746 0.09970864 0.48406104 1.2447591 1.42684032 1.7137169 0.2387635 0.3386021 0.6325294 2.88423722 2.4968746 0.8670581 0.9574958 2.7582265 1.2372162 2.1592729 0.80274456 2.7380891 1.7269988 0.9575124 1.3265677 2.5558860 1.7941041 1.2822599 1.1442136 1.0074829
32 0.8684269 0.8719855 3.6434846 1.3982034 2.03461155 1.30931475 3.24571388 1.3174482 0.01068841 0.7395528 2.7425621 2.4599941 0.9268092 1.78353628 2.5196890 0.6601934 3.9814655 1.1985114 1.2128168 1.1983481 3.80432518 2.3729444 1.3515694 3.5733634 0.9076486 1.5351248 0.8863747 1.4977428 1.6720015 1.2818139
33 1.6588421 0.9187000 2.5195117 2.7354886 3.51931734 0.56892622 0.47462316 5.4779638 3.25285114 2.3726483 4.0381331 2.4288680 2.8594673 2.08689353 2.2425089 1.1254765 1.5979608 1.3579285 0.7645322 2.2708691 0.56424999 1.2812292 1.9944661 2.5277972 1.2170591 2.0002425 0.7003259 0.7752381 1.4960252 1.3945415
 [ reached 'max' / getOption("max.print") -- omitted 2 rows ]
